id,column,category,subcategory,label,pronunciation,subject_mode,parent_photo_behavior,phase,core,growth_stage,meal_context,is_gestalt,gestalt_type,gestalt_meaning,gestalt_target_words,descriptive_clues,audience,authoring_kind,status,notes,prompt_template,listen_variants,sort_order
food.cuisine.japanese_food.katsu,Nouns,Food,Japanese food,chicken katsu,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Chicken katsu is a food you can eat. | It comes from Japanese cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a breaded chicken katsu cutlet sliced — a plain food item on a plain plate, no face, eyes, or mouth.",,9
food.cuisine.japanese_food.california_roll,Nouns,Food,Japanese food,california roll,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,California roll is a food you can eat. | It comes from Japanese cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a plate of california roll sushi pieces — a plain food item on a plain plate, no face, eyes, or mouth.",,10
food.cuisine.japanese_food.yakitori,Nouns,Food,Japanese food,yakitori,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Yakitori is a food you can eat. | It comes from Japanese cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of grilled chicken skewers — a plain food item on a plain plate, no face, eyes, or mouth.",,11
food.cuisine.japanese_food.donburi,Nouns,Food,Japanese food,rice bowl,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Rice bowl is a food you can eat. | It comes from Japanese cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a rice bowl topped with meat and vegetables — a plain food item on a plain plate, no face, eyes, or mouth.",,12
food.cuisine.japanese_food.takoyaki,Nouns,Food,Japanese food,takoyaki,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Takoyaki is a food you can eat. | It comes from Japanese cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a few round takoyaki balls — a plain food item on a plain plate, no face, eyes, or mouth.",,13
food.cuisine.japanese_food.dango,Nouns,Food,Japanese food,dango,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Dango is a food you can eat. | It comes from Japanese cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of three round dango on a skewer — a plain food item on a plain plate, no face, eyes, or mouth.",,14
food.cuisine.indian_food.biryani,Nouns,Food,Indian food,biryani,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Biryani is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a plate of colorful rice biryani — a plain food item on a plain plate, no face, eyes, or mouth.",,7
food.cuisine.indian_food.roti,Nouns,Food,Indian food,roti,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Roti is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a round flat roti bread — a plain food item on a plain plate, no face, eyes, or mouth.",,8
food.cuisine.indian_food.paneer,Nouns,Food,Indian food,paneer curry,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Paneer curry is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of paneer cheese cubes in orange curry — a plain food item on a plain plate, no face, eyes, or mouth.",,9
food.cuisine.indian_food.chana_masala,Nouns,Food,Indian food,chana masala,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Chana masala is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a bowl of chickpea curry — a plain food item on a plain plate, no face, eyes, or mouth.",,10
food.cuisine.indian_food.aloo_gobi,Nouns,Food,Indian food,aloo gobi,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Aloo gobi is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a dish of potato and cauliflower curry — a plain food item on a plain plate, no face, eyes, or mouth.",,11
food.cuisine.indian_food.pakora,Nouns,Food,Indian food,pakora,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Pakora is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a few crispy vegetable pakoras — a plain food item on a plain plate, no face, eyes, or mouth.",,12
food.cuisine.indian_food.idli,Nouns,Food,Indian food,idli,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Idli is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of two round white steamed idli cakes — a plain food item on a plain plate, no face, eyes, or mouth.",,13
food.cuisine.indian_food.dosa,Nouns,Food,Indian food,dosa,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Dosa is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a large rolled crispy dosa — a plain food item on a plain plate, no face, eyes, or mouth.",,14
food.cuisine.indian_food.gulab_jamun,Nouns,Food,Indian food,gulab jamun,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Gulab jamun is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of two round syrup dessert balls — a plain food item on a plain plate, no face, eyes, or mouth.",,15
food.cuisine.indian_food.raita,Nouns,Food,Indian food,raita,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Raita is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a small bowl of yogurt raita — a plain food item on a plain plate, no face, eyes, or mouth.",,16
food.cuisine.indian_food.papadum,Nouns,Food,Indian food,papadum,,object,none,v1_extended,FALSE,stage_5plus,anytime,FALSE,,,,Papadum is a food you can eat. | It comes from Indian cooking. | It tastes really good.,universal,canonical,draft,,"A {style} of a thin crispy papadum — a plain food item on a plain plate, no face, eyes, or mouth.",,17
media.watching.movie_night,Nouns,Movies & Shows,Watching,movie night,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Movie night means the family watches a movie together. | You might have blankets, snacks, and the lights turned low. | Everyone picks a spot and the movie starts!",universal,canonical,draft,,"A {style} of a cozy couch with a folded blanket and a bowl of popcorn in front of a glowing TV screen — a plain object on a plain background, no face, eyes, or mouth.",movie nights,1
media.watching.big_screen,Nouns,Movies & Shows,Watching,big screen,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,The big screen is a giant TV or theater screen. | It makes the movie huge — bigger than a person! | Big screens make loud parts feel extra exciting.,universal,canonical,draft,,"A {style} of a very large flat screen glowing softly on a wall — a plain object on a plain background, no face, eyes, or mouth.",big screens,2
media.watching.trailer,Nouns,Movies & Shows,Watching,trailer,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A trailer is a tiny preview of a movie. | It shows the best little bits before the real movie comes out. | Trailers help you pick what to watch next.,universal,canonical,draft,,"A {style} of a TV screen showing a play button with a film strip border — a plain object on a plain background, no face, eyes, or mouth.",trailers,3
media.watching.credits,Nouns,Movies & Shows,Watching,credits,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Credits are the words that roll at the very end. | They list all the people who made the movie. | When credits roll, the movie is over.",universal,canonical,draft,,"A {style} of a dark TV screen with rows of small scrolling white text — a plain object on a plain background, no face, eyes, or mouth.",credit,4
media.watching.the_end,Nouns,Movies & Shows,Watching,the end,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"The end means the story is finished. | Movies and books both say it when the story is done. | After the end, you can pick something new!",universal,canonical,draft,,"A {style} of a closed storybook with decorative swirls on the cover — a plain object on a plain background, no face, eyes, or mouth.",,5
media.watching.subtitles,Nouns,Movies & Shows,Watching,subtitles,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,Subtitles are words at the bottom of the screen. | They show what people in the movie are saying. | Subtitles help when the sound is off or quiet.,universal,canonical,draft,,"A {style} of a TV screen with a bar of text along the bottom edge — a plain object on a plain background, no face, eyes, or mouth.",subtitle|captions|caption,6
media.watching.volume,Nouns,Movies & Shows,Watching,volume,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Volume is how loud or quiet the sound is. | Turn it up to hear better, down for quiet time. | The remote has buttons just for volume.",universal,canonical,draft,,"A {style} of a speaker with curved sound waves coming out of it — a plain object on a plain background, no face, eyes, or mouth.",volumes,7
verbs.actions.media.pause,Verbs,Actions,Media actions,pause,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,Pause makes the movie freeze and wait for you. | Great for snack breaks and potty breaks. | Press it again and the movie keeps going.,universal,canonical,draft,,"A {style} of a TV remote control with one large highlighted button — a plain object, no face, eyes, or mouth.",pauses|paused|pausing,1
verbs.actions.media.rewind,Verbs,Actions,Media actions,rewind,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Rewind makes the movie go backwards. | Use it to see your favorite part again. | Rewind, then watch the funny bit twice!",universal,canonical,draft,,"A {style} of a TV remote control with one large highlighted button — a plain object, no face, eyes, or mouth.",rewinds|rewinded|rewinding|go back,2
verbs.actions.media.fast_forward,Verbs,Actions,Media actions,fast forward,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,Fast forward zooms the movie ahead. | It skips the parts you do not want to watch. | The picture moves super fast until you stop it.,universal,canonical,draft,,"A {style} of a TV remote control with one large highlighted button — a plain object, no face, eyes, or mouth.",fast forwards|fast forwarding|skip ahead,3
verbs.actions.media.turn_it_up,Verbs,Actions,Media actions,turn it up,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,Turn it up makes the sound louder. | Say it when you cannot hear the movie. | Not too loud — just right!,universal,canonical,draft,,"A {style} of a TV remote control with one large highlighted button — a plain object, no face, eyes, or mouth.",turn up|louder,4
verbs.actions.media.turn_it_down,Verbs,Actions,Media actions,turn it down,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,Turn it down makes the sound quieter. | Good for when someone is sleeping. | Quiet movies are still fun movies.,universal,canonical,draft,,"A {style} of a TV remote control with one large highlighted button — a plain object, no face, eyes, or mouth.",turn down|quieter,5
media.theater.movie_theater,Nouns,Movies & Shows,Movie theater,movie theater,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A movie theater is a building for watching movies. | It has a giant screen, big speakers, and rows of comfy seats. | The room goes dark when the movie starts!",universal,canonical,draft,,"A {style} of a movie theater building with a lit marquee sign out front — a plain object on a plain background, no face, eyes, or mouth.",movie theaters|theater|theatre|cinema|the movies,1
media.theater.ticket,Nouns,Movies & Shows,Movie theater,ticket,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A ticket lets you into the movie. | You hand it to a worker and they tear the edge. | Keep your ticket — it shows which seat is yours.,universal,canonical,draft,,"A {style} of a paper admission ticket with a perforated tear line — a plain object on a plain background, no face, eyes, or mouth.",tickets,2
media.theater.movie_seat,Nouns,Movies & Shows,Movie theater,movie seat,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Movie seats are big, soft, and fold down. | Some even lean back like a comfy chair. | Find your seat before the lights go dark.",universal,canonical,draft,,"A {style} of a single red fold-down theater seat — a plain object on a plain background, no face, eyes, or mouth.",movie seats|theater seat,3
media.theater.movie_snacks,Nouns,Movies & Shows,Movie theater,movie snacks,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Movie snacks are treats you eat while watching. | Popcorn, candy, and a cold drink are favorites. | Crunch quietly during the talking parts!",universal,canonical,draft,,"A {style} of a popcorn bucket, a candy box, and a drink cup with a straw grouped together — a plain object on a plain background, no face, eyes, or mouth.",movie snack|snack bar,4
media.theater.3d_glasses,Nouns,Movies & Shows,Movie theater,3D glasses,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,3D glasses make the movie pop out at you. | Things on screen look close enough to touch. | You wear them over your eyes the whole movie.,universal,canonical,draft,,"A {style} of a pair of plastic 3D glasses with dark lenses — a plain object on a plain background, no face, eyes, or mouth.",3d glass|three d glasses,5
media.characters.princess,Nouns,Movies & Shows,Character types,princess,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A princess is the daughter of a king and queen. | Many movie princesses are brave and go on big adventures. | Some princesses live in castles with tall towers.,universal,canonical,draft,,"A {style} of a kind princess in a simple gown and small crown, waving — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",princesses,1
media.characters.prince,Nouns,Movies & Shows,Character types,prince,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A prince is the son of a king and queen. | Movie princes ride horses and help save the day. | A prince might become king one day.,universal,canonical,draft,,"A {style} of a young prince in a simple royal outfit — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",princes,2
media.characters.knight,Nouns,Movies & Shows,Character types,knight,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A knight wears shiny metal armor. | Knights are brave and protect the castle. | Some movie knights even face dragons!,universal,canonical,draft,,"A {style} of a knight in simple silver armor holding a shield — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",knights|night in armor,3
media.characters.wizard,Nouns,Movies & Shows,Character types,wizard,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A wizard does magic with a wand or staff. | Wizards often have long beards and pointy hats. | In movies, wizards cast amazing spells.",universal,canonical,draft,,"A {style} of a wizard with a long beard, pointed hat, and wooden staff — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",wizards,4
media.characters.witch,Nouns,Movies & Shows,Character types,witch,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A witch does magic too — with a wand, a broom, or a big pot. | Movie witches can be good or tricky. | Some witches fly on brooms across the sky!",universal,canonical,draft,,"A {style} of a witch with a pointed hat riding a broom — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",witches,5
media.characters.fairy,Nouns,Movies & Shows,Character types,fairy,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A fairy is tiny with sparkly wings. | Fairies fly and sprinkle magic dust. | In movies, fairies grant wishes and help heroes.",universal,canonical,draft,,"A {style} of a tiny fairy with translucent sparkly wings — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",fairies|fairys,6
media.characters.mermaid,Nouns,Movies & Shows,Character types,mermaid,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A mermaid is half person, half fish. | Mermaids swim deep in the ocean with shimmering tails. | Movie mermaids sing and explore sunken ships.",universal,canonical,draft,,"A {style} of a mermaid with a shimmering fish tail sitting on a rock — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",mermaids,7
media.characters.pirate,Nouns,Movies & Shows,Character types,pirate,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A pirate sails the sea looking for treasure. | Pirates say arrr and follow treasure maps. | Movie pirates have ships with big black flags.,universal,canonical,draft,,"A {style} of a pirate with a hat and eye patch holding a treasure map — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",pirates,8
media.characters.bad_guy,Nouns,Movies & Shows,Character types,bad guy,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,The bad guy causes trouble in the story. | Heroes have to stop the bad guys plan. | Sometimes the bad guy says sorry at the end!,universal,canonical,draft,,"A {style} of a sneaky cartoon villain in a dark cape rubbing his hands together — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",bad guys|villain|villains,9
media.characters.monster,Nouns,Movies & Shows,Character types,monster,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A monster is a big, wild, made-up creature. | Movie monsters can be scary OR silly and friendly. | Some monsters are furry with lots of eyes!",universal,canonical,draft,,"A {style} of a friendly furry monster with horns and a big smile — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",monsters,10
media.characters.alien,Nouns,Movies & Shows,Character types,alien,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,An alien comes from another planet. | Movie aliens fly in spaceships called UFOs. | Some aliens are green with big eyes — and very friendly.,universal,canonical,draft,,"A {style} of a small friendly green alien waving next to a little spaceship — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",aliens,11
media.characters.ghost,Nouns,Movies & Shows,Character types,ghost,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A ghost floats through the air and can be invisible. | Movie ghosts say BOO! | Most cartoon ghosts are white, wiggly, and silly.",universal,canonical,draft,,"A {style} of a silly white cartoon ghost floating and smiling — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",ghosts,12
media.characters.unicorn,Nouns,Movies & Shows,Character types,unicorn,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A unicorn is a horse with one magic horn. | Unicorn horns sparkle and can do magic in movies. | Some unicorns have rainbow manes!,universal,canonical,draft,,"A {style} of a white unicorn with a golden horn and flowing mane — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",unicorns,13
media.characters.ninja,Nouns,Movies & Shows,Character types,ninja,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A ninja moves fast, quiet, and sneaky. | Ninjas dress in black and can flip and jump high. | Movie ninjas train hard to be super quick.",universal,canonical,draft,,"A {style} of a ninja in a simple black outfit mid-jump — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",ninjas,14
media.characters.cowboy,Nouns,Movies & Shows,Character types,cowboy,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A cowboy rides horses and wears a big hat and boots. | Cowboys swing lassos and say yeehaw! | Movie cowboys ride across the desert.,universal,canonical,draft,,"A {style} of a cowboy with a wide-brimmed hat swinging a lasso — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",cowboys|cowgirl|cowgirls,15
media.characters.superhero,Nouns,Movies & Shows,Character types,superhero,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A superhero has special powers and helps people. | Superheroes wear capes and masks. | When there is trouble, the superhero zooms in to save the day!",universal,canonical,draft,,"A {style} of a generic superhero in a plain cape and mask flying upward — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",superheroes|super hero|super heroes|hero with cape,16
media.story.story,Nouns,Movies & Shows,Story words,story,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A story tells what happens to someone. | Every movie and book is a story. | Stories have a beginning, a middle, and an end.",universal,canonical,draft,,"A {style} of an open storybook with gentle sparkles rising from the pages — a plain object on a plain background, no face, eyes, or mouth.",stories,1
media.story.hero,Nouns,Movies & Shows,Story words,hero,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"The hero is who the story is mostly about. | The hero tries hard, even when things get tough. | At the end, the hero usually saves the day!",universal,canonical,draft,,"A {style} of a brave young adventurer standing tall with hands on hips — an original generic storybook character, friendly and simple, not resembling any known movie, TV, or franchise character.",heroes|heros,2
media.story.magic,Nouns,Movies & Shows,Story words,magic,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Magic makes impossible things happen in stories. | Sparkles, spells, and wishes are all magic. | Wave a wand and — poof — magic!",universal,canonical,draft,,"A {style} of a magic wand with a trail of glowing sparkles — a plain object on a plain background, no face, eyes, or mouth.",magical,3
media.story.happy_ending,Nouns,Movies & Shows,Story words,happy ending,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A happy ending means the story finishes with everyone glad. | The problem gets fixed and friends celebrate. | Most movies for kids have happy endings!,universal,canonical,draft,,"A {style} of a sunset sky with confetti and a rainbow over a small castle — a plain object on a plain background, no face, eyes, or mouth.",happy endings,4
media.story.scary_part,Nouns,Movies & Shows,Story words,scary part,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,The scary part is when the story feels spooky. | You can cover your eyes or squeeze a pillow. | The scary part always ends — the good part comes next!,universal,canonical,draft,,"A {style} of a dark stormy sky over a shadowy forest, moody but not frightening — a plain object on a plain background, no face, eyes, or mouth.",scary parts|scary bit,5
media.story.funny_part,Nouns,Movies & Shows,Story words,funny part,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"The funny part makes everyone laugh. | Silly falls, jokes, and surprises are funny parts. | Rewind it and laugh again!",universal,canonical,draft,,"A {style} of a banana peel on a bright floor with motion swirls around it — a plain object on a plain background, no face, eyes, or mouth.",funny parts|funny bit,6
media.story.beginning,Nouns,Movies & Shows,Story words,beginning,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,The beginning is where the story starts. | You meet the people and places first. | Every story starts at the beginning.,universal,canonical,draft,,"A {style} of a book open to its very first page with a large decorative first letter — a plain object on a plain background, no face, eyes, or mouth.",beginnings|the start,7
media.story.ending,Nouns,Movies & Shows,Story words,ending,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,The ending is how the story finishes. | It tells you how everything worked out. | After the ending come the credits!,universal,canonical,draft,,"A {style} of a book open to its final page beside a closed back cover — a plain object on a plain background, no face, eyes, or mouth.",endings|the finish,8
media.kinds.movie,Nouns,Movies & Shows,Kinds of shows,movie,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A movie is one long story you watch. | Movies last a long time — with a beginning, middle, and end. | You can watch movies at home or at the theater.",universal,canonical,draft,,"A {style} of a classic film clapperboard — a plain object on a plain background, no face, eyes, or mouth.",movies|film|films,1
media.kinds.show,Nouns,Movies & Shows,Kinds of shows,show,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A show is a shorter story that comes in episodes. | When one episode ends, another can begin. | Your favorite show has lots of episodes!",universal,canonical,draft,,"A {style} of a TV screen showing a colorful test pattern — a plain object on a plain background, no face, eyes, or mouth.",shows|tv show|tv shows|episode|episodes,2
media.kinds.cartoon,Nouns,Movies & Shows,Kinds of shows,cartoon,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A cartoon is drawn or animated, not filmed. | Cartoon characters can do impossible silly things. | Many kids movies and shows are cartoons.",universal,canonical,draft,,"A {style} of an artist pencil drawing a bouncing ball across animation frames — a plain object on a plain background, no face, eyes, or mouth.",cartoons|animated,3
media.kinds.funny_movie,Nouns,Movies & Shows,Kinds of shows,funny movie,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,A funny movie is made to make you laugh. | It is full of jokes and silly moments. | Watch a funny movie when you want giggles!,universal,canonical,draft,,"A {style} of a popcorn bucket tipped over with popcorn bouncing out playfully — a plain object on a plain background, no face, eyes, or mouth.",funny movies|comedy,4
media.kinds.scary_movie,Nouns,Movies & Shows,Kinds of shows,scary movie,,concept,none,v1_extended,FALSE,stage_5plus,,FALSE,,,,"A scary movie gives you spooky shivers. | Some kids like them, some do not — both are okay! | Watch with someone if it feels too spooky.",universal,canonical,draft,,"A {style} of a jack-o-lantern glowing next to a TV in a dim room — a plain object on a plain background, no face, eyes, or mouth.",scary movies|spooky movie,5
media.disney_plus.bluey,Nouns,Movies & Shows,Disney+,Bluey,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Bluey is a blue heeler puppy who lives in Australia. | She plays make-believe games with her sister Bingo, Mum, and Dad. | Every episode is one big imaginative game!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,blueys,1
media.disney_plus.frozen,Nouns,Movies & Shows,Disney+,Frozen,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Frozen is about two sisters, Elsa and Anna. | Elsa has ice magic that can freeze everything. | There is a silly snowman named Olaf who loves warm hugs!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,frozen movie,2
media.disney_plus.moana,Nouns,Movies & Shows,Disney+,Moana,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Moana sails across the ocean to save her island. | The ocean is her friend and helps her on the way. | She travels with Maui, who has a magic fish hook.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,,3
media.disney_plus.encanto,Nouns,Movies & Shows,Disney+,Encanto,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Encanto is about a family where everyone has a magic gift. | They live in a magical house in Colombia. | Mirabel is the one with no gift — or is she?,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,,4
media.disney_plus.toy_story,Nouns,Movies & Shows,Disney+,Toy Story,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"In Toy Story, toys come alive when people leave the room. | Woody is a cowboy toy and Buzz is a space ranger. | To infinity and beyond!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,toy stories,5
media.disney_plus.cars,Nouns,Movies & Shows,Disney+,Cars,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Cars is about race cars that talk. | Lightning McQueen is fast and red with a number 95. | His best friend is a rusty tow truck named Mater.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,cars movie,6
media.disney_plus.lion_king,Nouns,Movies & Shows,Disney+,The Lion King,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,The Lion King is about a lion cub named Simba. | He grows up to become king of the animals. | Hakuna matata means no worries!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,lion king,7
media.disney_plus.mickey,Nouns,Movies & Shows,Disney+,Mickey Mouse,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Mickey Mouse is a cheerful mouse with big round ears. | He has been in cartoons for almost 100 years. | His friends are Minnie, Donald, Goofy, and Pluto.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,mickey|mickey mouse clubhouse,8
media.disney_plus.spidey,Nouns,Movies & Shows,Disney+,Spidey and His Amazing Friends,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Spidey is a kid superhero who climbs walls. | He shoots webs and swings between buildings. | His friends Ghost-Spider and Miles help him save the day.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,spidey|spiderman|spider man,9
media.disney_plus.stitch,Nouns,Movies & Shows,Disney+,Lilo & Stitch,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Stitch is a fuzzy blue alien who crash-lands in Hawaii. | A girl named Lilo adopts him like a puppy. | Ohana means family — and family means nobody gets left behind.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,lilo and stitch|stitch,10
media.netflix.paw_patrol,Nouns,Movies & Shows,Netflix,PAW Patrol,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"PAW Patrol is a team of rescue puppies. | Each pup has a special job — fire truck, police, flying! | No job is too big, no pup is too small.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,paw patrols|pup patrol,1
media.netflix.sesame_street,Nouns,Movies & Shows,Netflix,Sesame Street,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Sesame Street is a neighborhood of friendly puppets. | Elmo, Big Bird, and Cookie Monster live there. | They teach letters, numbers, and being kind.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on PBS Kids (new episodes same day).,,sesame|elmo,2
media.netflix.cocomelon,Nouns,Movies & Shows,Netflix,CoComelon,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"CoComelon is full of songs and nursery rhymes. | Baby JJ and his family sing about everyday things. | Bath time, school time — there is a song for everything!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Moving to Disney+ in 2027; also on YouTube.,,coco melon|cocomelon lane,3
