id,column,category,subcategory,label,pronunciation,subject_mode,parent_photo_behavior,phase,core,growth_stage,meal_context,is_gestalt,gestalt_type,gestalt_meaning,gestalt_target_words,descriptive_clues,audience,authoring_kind,status,prompt_template,notes,acquisition_age
nouns.animals.bugs.ant,Nouns,Animals,Bugs,ant,,object,none,v1_extended,false,stage_5plus,,false,,,,An ant is a teeny tiny insect. | It has six legs and is very strong for its size. | Ants march in a line and work together.,universal,canonical,draft,"A {style} of a friendly cartoon red ant with three round body segments and a small smile, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.animals.bugs.ladybug,Nouns,Animals,Bugs,ladybug,,object,none,v1_extended,false,stage_5plus,,false,,,,A ladybug is a tiny red beetle. | It is round and red with little black dots. | Ladybugs crawl on leaves in the garden.,universal,canonical,draft,"A {style} of a friendly cartoon red ladybug with five small black dots and tiny legs, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.animals.bugs.spider,Nouns,Animals,Bugs,spider,,object,none,v1_extended,false,stage_5plus,,false,,,,A spider is a little bug with eight legs. | It spins a sticky web to catch its food. | Spiders make webs in corners and gardens.,universal,canonical,draft,"A {style} of a friendly cartoon round black spider with eight tiny legs, small smile (not scary), a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.animals.bugs.caterpillar,Nouns,Animals,Bugs,caterpillar,,object,none,v1_extended,false,stage_5plus,,false,,,,"A caterpillar is a little wiggly bug. | It is long and squishy with many tiny legs. | A caterpillar eats leaves, then turns into a butterfly.",universal,canonical,draft,"A {style} of a friendly cartoon green caterpillar with several round body segments, small smile, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.animals.bugs.snail,Nouns,Animals,Bugs,snail,,object,none,v1_extended,false,stage_5plus,,false,,,,A snail is a tiny animal that carries its house. | It has a swirly shell on its back and moves very slowly. | Snails leave a shiny trail as they creep along.,universal,canonical,draft,"A {style} of a friendly cartoon snail with a spiral patterned shell, small smile, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.animals.bugs.dragonfly,Nouns,Animals,Bugs,dragonfly,,object,none,v1_extended,false,stage_5plus,,false,,,,A dragonfly is a bug with shiny see-through wings. | It has a long skinny body and zips quickly. | Dragonflies zoom over ponds in the summer.,universal,canonical,draft,"A {style} of a friendly cartoon dragonfly with four delicate transparent wings, gentle blue body, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.animals.dinos.t_rex,Nouns,Animals,Dinosaurs,T-rex,tee rex,object,none,v1_extended,false,stage_5plus,,false,,,,"T-rex was a giant dinosaur from long ago. | It had a huge head, sharp teeth, and tiny arms. | T-rex stomped around millions of years ago.",universal,canonical,draft,"A {style} of a friendly cartoon green T-rex with tiny arms and a small smile (not scary), a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",Friendly toddler-safe cartoon style — never scary.,18-30m
nouns.animals.dinos.triceratops,Nouns,Animals,Dinosaurs,triceratops,,object,none,v1_extended,false,stage_5plus,,false,,,,"Triceratops was a dinosaur with three horns. | It had a big frill on its head and walked on four legs. | Triceratops ate plants long, long ago.",universal,canonical,draft,"A {style} of a friendly cartoon green triceratops with three small horns and a frill, small smile, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",Friendly toddler-safe cartoon style — never scary.,18-30m
nouns.animals.dinos.brontosaurus,Nouns,Animals,Dinosaurs,brontosaurus,,object,none,v1_extended,false,stage_5plus,,false,,,,Brontosaurus was a huge dinosaur with a long neck. | It had a long tail and reached up to eat leaves. | Brontosaurus was as tall as a tree.,universal,canonical,draft,"A {style} of a friendly cartoon long-necked brontosaurus with a small smile, soft green, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",Friendly toddler-safe cartoon style — never scary.,18-30m
nouns.animals.dinos.stegosaurus,Nouns,Animals,Dinosaurs,stegosaurus,,object,none,v1_extended,false,stage_5plus,,false,,,,Stegosaurus was a dinosaur with plates on its back. | It had bony plates along its spine and spikes on its tail. | Stegosaurus munched plants long ago.,universal,canonical,draft,"A {style} of a friendly cartoon stegosaurus with rounded plates along the back, small smile, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",Friendly toddler-safe cartoon style — never scary.,18-30m
nouns.animals.dinos.pterodactyl,Nouns,Animals,Dinosaurs,pterodactyl,,object,none,v1_extended,false,stage_5plus,,false,,,,Pterodactyl was a dinosaur that could fly. | It had big leathery wings and a pointy beak. | Pterodactyls soared through the sky long ago.,universal,canonical,draft,"A {style} of a friendly cartoon pterodactyl with stretched-out wings, small smile in flight, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",Friendly toddler-safe cartoon style — never scary.,18-30m
nouns.animals.dinos.velociraptor,Nouns,Animals,Dinosaurs,velociraptor,,object,none,v1_extended,false,stage_5plus,,false,,,,"Velociraptor was a fast, clever dinosaur. | It was small and quick with sharp claws. | Velociraptors ran quickly and hunted long ago.",universal,canonical,draft,"A {style} of a friendly cartoon velociraptor with green skin and a small smile (not scary), a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",Friendly toddler-safe cartoon style — never scary.,18-30m
nouns.food.fruit.more.watermelon,Nouns,Food,Fruit,watermelon,,object,none,v1_extended,false,stage_1,,false,,,,"Watermelon is a big, juicy fruit you eat in slices. | It is green outside and pink inside with little black seeds. | Watermelon is sweet and cool on a hot day.",universal,canonical,draft,"A {style} of a single slice of bright red watermelon with small black seeds, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.fruit.more.peach,Nouns,Food,Fruit,peach,,object,none,v1_extended,false,stage_1,,false,,,,"A peach is a soft, fuzzy fruit you bite into. | It is round with fuzzy skin and a pit in the middle. | Peaches are sweet and juicy in the summer.",universal,canonical,draft,"A {style} of a single ripe peach with a soft fuzzy skin and a small green leaf, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.fruit.more.pineapple,Nouns,Food,Fruit,pineapple,,object,none,v1_extended,false,stage_1,,false,,,,"Pineapple is a sweet, juicy fruit. | It is spiky and brown outside with a crown of leaves on top. | You eat pineapple in juicy yellow chunks.",universal,canonical,draft,"A {style} of a single golden pineapple with green spiky leaves on top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.fruit.more.mango,Nouns,Food,Fruit,mango,,object,none,v1_extended,false,stage_1,,false,,,,"A mango is a soft, sweet, juicy fruit. | It has smooth skin and a big flat pit inside. | Mango tastes sweet and a little tangy.",universal,canonical,draft,"A {style} of a single ripe orange-yellow mango, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.fruit.more.kiwi,Nouns,Food,Fruit,kiwi,,object,none,v1_extended,false,stage_1,,false,,,,A kiwi is a small fruit with a fuzzy brown skin. | Inside it is bright green with tiny black seeds. | You scoop out the soft green part with a spoon.,universal,canonical,draft,"A {style} of a single sliced kiwi showing the bright green inside with tiny black seeds, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.fruit.more.cherry,Nouns,Food,Fruit,cherry,,object,none,v1_extended,false,stage_1,,false,,,,"A cherry is a tiny round red fruit. | It has a little stem and a small pit inside. | Cherries are sweet, and you eat them one by one.",universal,canonical,draft,"A {style} of two bright red cherries connected by a single green stem, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.fruit.more.pear,Nouns,Food,Fruit,pear,,object,none,v1_extended,false,stage_1,,false,,,,"A pear is a sweet fruit shaped like a teardrop. | It is green or yellow with soft, juicy insides. | You might have a pear as a snack.",universal,canonical,draft,"A {style} of a single ripe green pear with a small leaf at the top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.tomato,Nouns,Food,Vegetables,tomato,,object,none,v1_extended,false,stage_1,,false,,,,"A tomato is a round, juicy red food. | It is smooth and shiny, soft when you bite it. | You might have tomato in a salad or on a sandwich.",universal,canonical,draft,"A {style} of a single bright red tomato with a small green stem on top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.potato,Nouns,Food,Vegetables,potato,,object,none,v1_extended,false,stage_1,,false,,,,"A potato is a vegetable that grows in the ground. | It is round or oval with a brown skin. | Potatoes can be mashed, baked, or made into fries.",universal,canonical,draft,"A {style} of a single brown potato with a few small ""eyes"", plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.cucumber,Nouns,Food,Vegetables,cucumber,,object,none,v1_extended,false,stage_1,,false,,,,"A cucumber is a long, green, crunchy vegetable. | It is cool and watery inside. | You might have cucumber slices with a dip.",universal,canonical,draft,"A {style} of a single dark green cucumber, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.lettuce,Nouns,Food,Vegetables,lettuce,,object,none,v1_extended,false,stage_1,,false,,,,Lettuce is a crunchy green vegetable with big leaves. | The leaves are light green and a little crinkly. | You put lettuce in a salad or a sandwich.,universal,canonical,draft,"A {style} of a single leafy head of bright green lettuce, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.onion,Nouns,Food,Vegetables,onion,,object,none,v1_extended,false,stage_1,,false,,,,An onion is a round vegetable with papery skin. | It has layers inside and a strong smell. | Onion is cooked into food to give it flavor.,universal,canonical,draft,"A {style} of a single yellow onion with a small green sprout at the top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.pepper,Nouns,Food,Vegetables,pepper,,object,none,v1_extended,false,stage_1,,false,,,,"A pepper is a crunchy vegetable that can be red, green, or yellow. | It is shiny outside and hollow inside. | You might have pepper slices with a dip or in dinner.",universal,canonical,draft,"A {style} of a single bright red bell pepper with a small green stem, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.mushroom,Nouns,Food,Vegetables,mushroom,,object,none,v1_extended,false,stage_1,,false,,,,"A mushroom is a soft vegetable shaped like a little umbrella. | It has a round top and a short stem. | Mushrooms are cooked into pizza, pasta, or soup.",universal,canonical,draft,"A {style} of a single friendly cartoon mushroom with a red cap and white spots, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.food.veg.more.celery,Nouns,Food,Vegetables,celery,,object,none,v1_extended,false,stage_1,,false,,,,"Celery is a long, crunchy green vegetable. | It is a thin stalk with a stringy crunch. | You might have celery with peanut butter as a snack.",universal,canonical,draft,"A {style} of a single bright green celery stalk with a few small leaves at the top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.body.face.eyebrow,Nouns,Body,Face,eyebrow,,person,none,v1_extended,false,stage_5plus,,false,,,,Your eyebrows are the little lines of hair above your eyes. | You have one over each eye. | Your eyebrows go up when you are surprised.,universal,canonical,draft,"A {style} of {family_adult} smiling warmly in a friendly close-up, gently pointing to their eyebrow; the eyebrow is clearly visible and softly highlighted so it stands out. One clear figure on a plain soft pastel background.",,18-30m
nouns.body.face.eyelash,Nouns,Body,Face,eyelash,,person,none,v1_extended,false,stage_5plus,,false,,,,Your eyelashes are the tiny hairs on your eyelids. | They are short and curl around your eyes. | Your eyelashes help keep dust out of your eyes.,universal,canonical,draft,"A {style} of {family_adult} smiling warmly in a friendly close-up, gently pointing to their eyelash; the eyelash is clearly visible and softly highlighted so it stands out. One clear figure on a plain soft pastel background.",,18-30m
nouns.body.face.freckle,Nouns,Body,Face,freckle,,person,none,v1_extended,false,stage_5plus,,false,,,,"A freckle is a tiny brown dot on your skin. | Some people have lots, often on the nose and cheeks. | Freckles can show up when you play in the sun.",universal,canonical,draft,"A {style} of {family_adult} smiling warmly in a friendly close-up, gently pointing to their freckle; the freckle is clearly visible and softly highlighted so it stands out. One clear figure on a plain soft pastel background.",,18-30m
nouns.body.face.dimple,Nouns,Body,Face,dimple,,person,none,v1_extended,false,stage_5plus,,false,,,,A dimple is a little dent in your cheek. | It shows up when you give a big smile. | Not everyone has dimples — they are special.,universal,canonical,draft,"A {style} of {family_adult} smiling warmly in a friendly close-up, gently pointing to their dimple; the dimple is clearly visible and softly highlighted so it stands out. One clear figure on a plain soft pastel background.",,18-30m
nouns.body.face.beard,Nouns,Body,Face,beard,,person,none,v1_extended,false,stage_5plus,,false,,,,A beard is the hair that grows on a grown-up's chin and cheeks. | It can be short and scratchy or long and soft. | Some dads and grandpas have a beard.,universal,canonical,draft,"A {style} of {family_adult} smiling warmly in a friendly close-up, gently pointing to their beard; the beard is clearly visible and softly highlighted so it stands out. One clear figure on a plain soft pastel background.",,18-30m
nouns.body.face.wrist,Nouns,Body,Face,wrist,,person,none,v1_extended,false,stage_5plus,,false,,,,Your wrist is where your hand meets your arm. | It bends so your hand can move all around. | You might wear a watch on your wrist.,universal,canonical,draft,"A {style} of {family_adult} smiling warmly in a friendly close-up, gently pointing to their wrist; the wrist is clearly visible and softly highlighted so it stands out. One clear figure on a plain soft pastel background.",,18-30m
nouns.nature.plants.cactus,Nouns,Nature,Plants,cactus,,object,none,v1_extended,false,stage_5plus,,false,,,,A cactus is a prickly plant that lives in the desert. | It has sharp spines and stores water inside. | A cactus grows where it is dry and sunny.,universal,canonical,draft,"A {style} of a friendly cartoon green cactus in a small terracotta pot, with a tiny pink flower on top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.fern,Nouns,Nature,Plants,fern,,object,none,v1_extended,false,stage_5plus,,false,,,,"A fern is a leafy green plant. | It has feathery leaves that uncurl as they grow. | Ferns grow in shady, damp places.",universal,canonical,draft,"A {style} of a single bright green fern with delicate fronds in a small pot, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.daisy,Nouns,Nature,Plants,daisy,,object,none,v1_extended,false,stage_5plus,,false,,,,A daisy is a cheerful flower. | It has white petals around a yellow middle. | Daisies grow in fields and gardens.,universal,canonical,draft,"A {style} of a single cheerful white daisy with a yellow center and a small green stem, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.rose,Nouns,Nature,Plants,rose,,object,none,v1_extended,false,stage_5plus,,false,,,,A rose is a pretty flower that smells sweet. | It has soft petals and a thorny stem — careful. | Roses are given as a special gift.,universal,canonical,draft,"A {style} of a single red rose with a small green stem and a few soft leaves, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.sunflower,Nouns,Nature,Plants,sunflower,,object,none,v1_extended,false,stage_5plus,,false,,,,"A sunflower is a tall, bright flower. | It has big yellow petals and turns toward the sun. | Sunflowers grow very tall in the summer.",universal,canonical,draft,"A {style} of a single bright yellow sunflower with a brown center and a tall green stem, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.tulip,Nouns,Nature,Plants,tulip,,object,none,v1_extended,false,stage_5plus,,false,,,,A tulip is a colorful spring flower. | It is shaped like a little cup on a green stem. | Tulips bloom in many colors in the spring.,universal,canonical,draft,"A {style} of a single bright pink tulip with a smooth green stem and two leaves, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.grass,Nouns,Nature,Plants,grass,,object,none,v1_extended,false,stage_5plus,,false,,,,Grass is the green plant that covers the ground. | It is made of thin green blades. | You run and play on the grass outside.,universal,canonical,draft,"A {style} of a small patch of bright green grass with a few tall blades, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.nature.plants.leaf,Nouns,Nature,Plants,leaf,,object,none,v1_extended,false,stage_5plus,,false,,,,A leaf is the flat green part of a plant. | It grows on trees and turns colors in the fall. | Leaves flutter down from the trees.,universal,canonical,draft,"A {style} of a single bright green leaf with soft veins, plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
nouns.clothes.more.t_shirt,Nouns,Clothes,,T-shirt,tee shirt,object,none,v1_extended,false,stage_5plus,,false,,,,A T-shirt is a soft shirt with short sleeves. | It slips over your head and is comfy. | You wear a T-shirt on a warm day.,universal,canonical,draft,"A {style} of a single colorful child's T-shirt laid flat, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.jeans,Nouns,Clothes,,jeans,,object,none,v1_extended,false,stage_5plus,,false,,,,Jeans are sturdy blue pants. | They are made of thick blue cloth called denim. | You wear jeans to play and go out.,universal,canonical,draft,"A {style} of a single pair of small child's blue jeans laid flat, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.sweater,Nouns,Clothes,,sweater,,object,none,v1_extended,false,stage_5plus,,false,,,,"A sweater is a warm, cozy top. | It is knit from soft, thick yarn. | You wear a sweater when it is chilly.",universal,canonical,draft,"A {style} of a single cozy knit sweater laid flat, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.jacket,Nouns,Clothes,,jacket,,object,none,v1_extended,false,stage_5plus,,false,,,,A jacket is a light coat for cool days. | It has sleeves and a zipper or buttons. | You put on a jacket when it is a little cold.,universal,canonical,draft,"A {style} of a single child's jacket laid flat, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.scarf,Nouns,Clothes,,scarf,,object,none,v1_extended,false,stage_5plus,,false,,,,"A scarf wraps around your neck to keep it warm. | It is a long, soft strip of cloth. | You wrap a scarf on a cold day.",universal,canonical,draft,"A {style} of a single colorful knit scarf coiled neatly, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.mittens,Nouns,Clothes,,mittens,,object,none,v1_extended,false,stage_5plus,,false,,,,"Mittens keep your hands warm. | They cover your whole hand, with a spot for your thumb. | You wear mittens in the cold snow.",universal,canonical,draft,"A {style} of a pair of warm mittens connected by a string, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.beanie,Nouns,Clothes,,beanie,,object,none,v1_extended,false,stage_5plus,,false,,,,A beanie is a soft hat that keeps your head warm. | It is snug and stretchy and pulls over your ears. | You wear a beanie when it is cold.,universal,canonical,draft,"A {style} of a single cozy knit beanie hat with a small pom on top, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.baseball_cap,Nouns,Clothes,,baseball cap,baseball cap,object,none,v1_extended,false,stage_5plus,,false,,,,A baseball cap is a hat with a brim in front. | The brim shades your eyes from the sun. | You wear a cap on a sunny day.,universal,canonical,draft,"A {style} of a single classic baseball cap, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.sneakers,Nouns,Clothes,,sneakers,,object,none,v1_extended,false,stage_5plus,,false,,,,Sneakers are comfy shoes for running and playing. | They are soft and bouncy with laces. | You wear sneakers to run and jump.,universal,canonical,draft,"A {style} of a single pair of small child's sneakers, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.clothes.more.rain_boots,Nouns,Clothes,,rain boots,rain boots,object,none,v1_extended,false,stage_5plus,,false,,,,Rain boots keep your feet dry in puddles. | They are tall and made of shiny rubber. | You wear rain boots to splash in the rain.,universal,canonical,draft,"A {style} of a single pair of small yellow rain boots, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,18-30m
nouns.school.more.whiteboard,Nouns,School,,whiteboard,,object,none,v1_extended,false,stage_5plus,,false,,,,A whiteboard is a big smooth white board on the wall. | The teacher writes on it with markers everyone can see. | Try it like this: 'Look at the whiteboard.',universal,canonical,draft,"A {style} of a single classroom whiteboard mounted on a wall with a small marker tray, blank surface, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.more.eraser,Nouns,School,,eraser,,object,none,v1_extended,false,stage_5plus,,false,,,,An eraser is a soft tool that rubs out pencil marks. | You rub it back and forth to make a mistake disappear. | Try it like this: 'I need the eraser.',universal,canonical,draft,"A {style} of a single pink rectangular eraser, centered on a plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.more.notebook,Nouns,School,,notebook,,object,none,v1_extended,false,stage_5plus,,false,,,,A notebook is a stack of paper held together to write in. | You flip the pages and keep all your work in one place. | Try it like this: 'Open your notebook.',universal,canonical,draft,"A {style} of a single spiral notebook with a colorful cover, closed, on a plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.more.ruler,Nouns,School,,ruler,,object,none,v1_extended,false,stage_5plus,,false,,,,A ruler is a straight tool that helps you measure and draw lines. | It has little marks and numbers along the edge. | Try it like this: 'Use the ruler.',universal,canonical,draft,"A {style} of a single yellow plastic ruler with small markings, centered, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.more.bookshelf,Nouns,School,,bookshelf,,object,none,v1_extended,false,stage_5plus,,false,,,,A bookshelf is a tall set of shelves that holds books. | You slide a book out to read it and slide it back after. | Try it like this: 'Put it on the bookshelf.',universal,canonical,draft,"A {style} of a small classroom bookshelf with a few colorful picture books standing upright, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.time.hours.hour_1,Nouns,Time,Hours,1 o'clock,,object,none,v1_extended,false,stage_5plus,,false,,,,"One o'clock is a time on the clock. | The little hand points to the 1, and the big hand points up to the 12. | Something might happen at one o'clock, like a nap.",universal,canonical,draft,"A {style} of a friendly round clock face with the hour hand pointing exactly at the 1 and the minute hand pointing at the 12, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,4y+
needs.time.hours.hour_2,Nouns,Time,Hours,2 o'clock,,object,none,v1_extended,false,stage_5plus,,false,,,,"Two o'clock is a time on the clock. | The little hand points to the 2, and the big hand points to the 12. | You might play at two o'clock.",universal,canonical,draft,"A {style} of a friendly round clock face with the hour hand pointing exactly at the 2 and the minute hand pointing at the 12, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,4y+
needs.time.hours.hour_3,Nouns,Time,Hours,3 o'clock,,object,none,v1_extended,false,stage_5plus,,false,,,,"Three o'clock is a time on the clock. | The little hand points to the 3, and the big hand points to the 12. | Snack might be at three o'clock.",universal,canonical,draft,"A {style} of a friendly round clock face with the hour hand pointing exactly at the 3 and the minute hand pointing at the 12, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,4y+
needs.time.hours.hour_4,Nouns,Time,Hours,4 o'clock,,object,none,v1_extended,false,stage_5plus,,false,,,,"Four o'clock is a time on the clock. | The little hand points to the 4, and the big hand points to the 12. | You might play outside at four o'clock.",universal,canonical,draft,"A {style} of a friendly round clock face with the hour hand pointing exactly at the 4 and the minute hand pointing at the 12, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,4y+
needs.time.hours.hour_5,Nouns,Time,Hours,5 o'clock,,object,none,v1_extended,false,stage_5plus,,false,,,,"Five o'clock is a time on the clock. | The little hand points to the 5, and the big hand points to the 12. | Dinner might start around five o'clock.",universal,canonical,draft,"A {style} of a friendly round clock face with the hour hand pointing exactly at the 5 and the minute hand pointing at the 12, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,4y+
needs.time.hours.hour_6,Nouns,Time,Hours,6 o'clock,,object,none,v1_extended,false,stage_5plus,,false,,,,"Six o'clock is a time on the clock. | The little hand points to the 6, and the big hand points to the 12. | You might eat dinner at six o'clock.",universal,canonical,draft,"A {style} of a friendly round clock face with the hour hand pointing exactly at the 6 and the minute hand pointing at the 12, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,4y+
